participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.final_payoff,participant.payoff_list,participant.task_score,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.seconds_for_sliders,session.config.name,session.config.seconds_per_round,session.config.real_world_currency_per_point,session.config.participation_fee,session.params,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,sliders.1.player.id_in_group,sliders.1.player.role,sliders.1.player.payoff,sliders.1.player.iteration,sliders.1.player.num_correct,sliders.1.player.elapsed_time,sliders.1.group.id_in_subsession,sliders.1.subsession.round_number,live_bargaining.1.player.id_in_group,live_bargaining.1.player.role,live_bargaining.1.player.payoff,live_bargaining.1.player.accepted_offer,live_bargaining.1.player.payoff_this_round,live_bargaining.1.player.end_time,live_bargaining.1.group.id_in_subsession,live_bargaining.1.group.last_offer_id,live_bargaining.1.subsession.round_number,live_bargaining.1.subsession.start_time,live_bargaining.1.subsession.expiry,live_bargaining.2.player.id_in_group,live_bargaining.2.player.role,live_bargaining.2.player.payoff,live_bargaining.2.player.accepted_offer,live_bargaining.2.player.payoff_this_round,live_bargaining.2.player.end_time,live_bargaining.2.group.id_in_subsession,live_bargaining.2.group.last_offer_id,live_bargaining.2.subsession.round_number,live_bargaining.2.subsession.start_time,live_bargaining.2.subsession.expiry,live_bargaining.3.player.id_in_group,live_bargaining.3.player.role,live_bargaining.3.player.payoff,live_bargaining.3.player.accepted_offer,live_bargaining.3.player.payoff_this_round,live_bargaining.3.player.end_time,live_bargaining.3.group.id_in_subsession,live_bargaining.3.group.last_offer_id,live_bargaining.3.subsession.round_number,live_bargaining.3.subsession.start_time,live_bargaining.3.subsession.expiry,live_bargaining.4.player.id_in_group,live_bargaining.4.player.role,live_bargaining.4.player.payoff,live_bargaining.4.player.accepted_offer,live_bargaining.4.player.payoff_this_round,live_bargaining.4.player.end_time,live_bargaining.4.group.id_in_subsession,live_bargaining.4.group.last_offer_id,live_bargaining.4.subsession.round_number,live_bargaining.4.subsession.start_time,live_bargaining.4.subsession.expiry,live_bargaining.5.player.id_in_group,live_bargaining.5.player.role,live_bargaining.5.player.payoff,live_bargaining.5.player.accepted_offer,live_bargaining.5.player.payoff_this_round,live_bargaining.5.player.end_time,live_bargaining.5.group.id_in_subsession,live_bargaining.5.group.last_offer_id,live_bargaining.5.subsession.round_number,live_bargaining.5.subsession.start_time,live_bargaining.5.subsession.expiry,live_bargaining.6.player.id_in_group,live_bargaining.6.player.role,live_bargaining.6.player.payoff,live_bargaining.6.player.accepted_offer,live_bargaining.6.player.payoff_this_round,live_bargaining.6.player.end_time,live_bargaining.6.group.id_in_subsession,live_bargaining.6.group.last_offer_id,live_bargaining.6.subsession.round_number,live_bargaining.6.subsession.start_time,live_bargaining.6.subsession.expiry,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.own_strategy,survey.1.player.other_players_strategy,survey.1.player.pilot_difficulty,survey.1.player.pilot_explanation,survey.1.player.pilot_interface,survey.1.player.pilot_time,survey.1.player.research_question,survey.1.player.comments,survey.1.player.dummy_player_axiom,survey.1.player.symmetry_axiom,survey.1.player.efficiency_axiom,survey.1.player.linearity_additivity_axiom,survey.1.player.linearity_HD1_axiom,survey.1.player.stability_axiom,survey.1.group.id_in_subsession,survey.1.subsession.round_number
12,jkojnnx7,BLU_18,0,45,45,survey,Completion,2024-05-14 11:37:24.576940,1,,,178.0,32,"[35, 60, 20, 33, 35, 30]",86,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",12,,0.0,1,1,12,,0.0,1,86,236.3412835597992,1,1,1,,0.0,4,35,1715688098.4175546,4,4,1,1715687797.4909692,1715688097.4909997,1,,60.0,1,60,1715688439.8245583,3,1,2,1715688139.504492,1715688439.5045218,3,,20.0,3,20,1715688776.353638,4,6,3,1715688475.294858,1715688775.2948818,3,,33.0,3,33,1715689130.7755535,3,3,4,1715688830.3112557,1715689130.3112857,2,,35.0,1,35,1715689450.6496708,3,2,5,1715689149.648396,1715689449.6484263,3,,30.0,1,30,1715689779.7997746,4,2,6,1715689479.2273297,1715689779.2273643,12,,0.0,"When I play role B, I tend to let them benefit more than mine, so there's better chance they will include B in the proposal.","In the first two rounds, player a1 and a2 are more likely to exclude b from the proposal. But when it comes to later rounds, I guess all of them have been b at least once, a1 and a2 players are nicer and include b in the game.",Very easy,Very well,Well,Just right,some behaviral questions,,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,1,1
13,kmp1r22f,BLU_00,0,45,45,survey,Completion,2024-05-14 11:37:24.581850,1,,,178.0,32,"[33, 10, 48, 47, 33, 40]",106,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",13,,0.0,1,1,13,,0.0,1,106,239.43254685401917,1,1,2,,0.0,3,33,1715688098.749358,5,3,1,1715687797.4909692,1715688097.4909997,3,,10.0,3,10,1715688439.8768992,5,3,2,1715688139.504492,1715688439.5045218,1,,48.0,6,48,1715688775.699373,6,6,3,1715688475.294858,1715688775.2948818,1,,47.0,3,47,1715689130.901833,6,6,4,1715688830.3112557,1715689130.3112857,1,,33.0,1,33,1715689450.7928443,6,2,5,1715689149.648396,1715689449.6484263,1,,40.0,2,40,1715689779.4302099,5,3,6,1715689479.2273297,1715689779.2273643,13,,0.0,i feel everyone know the game is to get more points. so i just submit the proposal that i can accept no matter what position am I. ,i think some player try to make the game fair. it does influence me at the end of the game. but i think it also because i already get lots of points and i know the feeling in position B. so i would like to comprimise.,Very easy,Very well,Well,Just right,,,Neutral,Neutral,Agree,Neutral,Agree,Neutral,1,1
14,8i7prunh,BLU_14,0,45,45,survey,Completion,2024-05-14 11:37:24.587498,1,,,154.0,29,"[50, 33, 4, 47, 50, 20]",71,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",14,,0.0,1,1,14,,0.0,1,71,237.2790563106537,1,1,2,,0.0,1,50,1715688099.558961,6,5,1,1715687797.4909692,1715688097.4909997,2,,33.0,3,33,1715688439.8457658,6,4,2,1715688139.504492,1715688439.5045218,3,,4.0,6,4,1715688776.7123063,6,6,3,1715688475.294858,1715688775.2948818,2,,47.0,3,47,1715689130.5891752,6,6,4,1715688830.3112557,1715689130.3112857,1,,50.0,1,50,1715689450.6039417,5,5,5,1715689149.648396,1715689449.6484263,3,,20.0,2,20,1715689779.7095988,5,3,6,1715689479.2273297,1715689779.2273643,14,,0.0,"As A player, I always offered 50:50, to understand the other A's strategy.",There were 2 strategies:Some choose the fairest option and the other chose the offer with the biggest bargain  That's what I noticed.,Difficult,Very well,Well,Too much,,,Neutral,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,1,1
15,3hy7y8i2,BLU_33,0,45,45,survey,Completion,2024-05-14 11:37:24.596635,1,,,112.0,24,"[33, 33, 33, 6, 0, 40]",75,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",15,,0.0,1,1,15,,0.0,1,75,237.04115915298462,1,1,1,,0.0,3,33,1715688098.500362,5,3,1,1715687797.4909692,1715688097.4909997,1,,33.0,3,33,1715688439.8571324,6,4,2,1715688139.504492,1715688439.5045218,2,,33.0,3,33,1715688776.1523397,5,5,3,1715688475.294858,1715688775.2948818,3,,6.0,3,6,1715689130.674839,6,6,4,1715688830.3112557,1715689130.3112857,3,,0.0,2,0,1715689450.1399753,5,5,5,1715689149.648396,1715689449.6484263,1,,40.0,1,40,1715689779.6845763,6,2,6,1715689479.2273297,1715689779.2273643,15,,0.0,I always tried to find the fairest solution for all members of the group (including B). Because i think it is the always the best solution to opt for the fairest soultion everybody can agree on!,"I think most tried to be fair, but always had a bit of egoistic self-enriching shadows in the background. And i think their strategy was to bleep over B in order to maximise their own gain.",Medium difficulty,Very well,Very well,Just right,Are there any Indicators on self enrichment in groups of random people?,I just think it was a very exciting Study,Strongly Disagree,Strongly Agree,Neutral,No opinion,Agree,No opinion,1,1
16,sjcoa1gv,BLU_07,0,45,45,survey,Completion,2024-05-14 11:37:24.604878,1,,,172.0,31,"[0, 33, 33, 33, 33, 40]",97,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",16,,0.0,1,1,16,,0.0,1,97,238.3719997406006,1,1,3,,0.0,1,0,1715688098.963362,6,5,1,1715687797.4909692,1715688097.4909997,3,,33.0,3,33,1715688440.013748,6,4,2,1715688139.504492,1715688439.5045218,3,,33.0,3,33,1715688776.3708143,5,5,3,1715688475.294858,1715688775.2948818,1,,33.0,4,33,1715689130.9157019,5,4,4,1715688830.3112557,1715689130.3112857,2,,33.0,1,33,1715689450.5059617,6,2,5,1715689149.648396,1715689449.6484263,2,,40.0,2,40,1715689780.1456757,5,3,6,1715689479.2273297,1715689779.2273643,16,,0.0,I have been B (which is a lower position) a lot of times.   So my strategy is to propose a fair (to both a1 and a2) options combined with a tiny share for myself. I also tried to talk them out offering me a bit more than they initially offered.,All the other players I met are kind to me. The strategies they adapt was to be fair to everyone and spread the love.,Medium difficulty,Very well,Very well,Just right,How many tries do people need before achieving success?,,Disagree,Neutral,Neutral,Agree,Disagree,Neutral,1,1
17,2q16a6o8,BLU_25,0,45,45,survey,Completion,2024-05-14 11:37:24.610376,1,,,184.0,33,"[33, 45, 33, 33, 33, 40]",115,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",17,,0.0,1,1,17,,0.0,1,115,238.6258249282837,1,1,3,,0.0,3,33,1715688098.512216,5,3,1,1715687797.4909692,1715688097.4909997,2,,45.0,3,45,1715688440.8700767,5,3,2,1715688139.504492,1715688439.5045218,1,,33.0,3,33,1715688775.828358,5,5,3,1715688475.294858,1715688775.2948818,2,,33.0,4,33,1715689131.9138541,5,4,4,1715688830.3112557,1715689130.3112857,3,,33.0,1,33,1715689450.6619365,6,2,5,1715689149.648396,1715689449.6484263,2,,40.0,1,40,1715689779.6213214,6,2,6,1715689479.2273297,1715689779.2273643,17,,0.0,"will ask more if i got less in last round, they maybe kind to me.","for the first round, A1 doesn't want to give money to B, but after being b in next several rounds, they will change the mind",Medium difficulty,Neutral,Very well,Too much,will you sacrifice your own benefit when you were in the same situation before,,Neutral,No opinion,Disagree,No opinion,No opinion,No opinion,1,1
18,ltipsjdv,BLU_16,0,45,45,survey,Completion,2024-05-14 11:37:24.623245,1,,,196.0,34,"[50, 45, 48, 33, 50, 20]",106,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",18,,0.0,1,1,18,,0.0,1,106,238.9844651222229,1,1,1,,0.0,1,50,1715688099.155526,6,5,1,1715687797.4909692,1715688097.4909997,1,,45.0,3,45,1715688439.8352394,5,3,2,1715688139.504492,1715688439.5045218,2,,48.0,6,48,1715688775.6766574,6,6,3,1715688475.294858,1715688775.2948818,3,,33.0,4,33,1715689130.7309046,5,4,4,1715688830.3112557,1715689130.3112857,2,,50.0,1,50,1715689450.5388665,5,5,5,1715689149.648396,1715689449.6484263,3,,20.0,1,20,1715689779.6582057,6,2,6,1715689479.2273297,1715689779.2273643,18,,0.0,spontaneous go with the flow ,"always different, some kind some focused on their success ",Very easy,Very well,Very well,Too much,Are people assholes if they can hide behind anonymity?,,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,1,1
19,zlb86qtx,BLU_11,0,45,45,survey,Completion,2024-05-14 11:37:24.629037,1,,,164.0,30,"[32, 32, 33, 33, 33, 33]",89,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",19,,0.0,1,1,19,,0.0,1,89,238.74681997299194,1,1,3,,0.0,3,32,1715688098.4372456,7,3,1,1715687797.4909692,1715688097.4909997,3,,32.0,2,32,1715688440.0512843,7,2,2,1715688139.504492,1715688439.5045218,1,,33.0,1,33,1715688776.382981,8,1,3,1715688475.294858,1715688775.2948818,3,,33.0,2,33,1715689130.6639235,8,2,4,1715688830.3112557,1715689130.3112857,1,,33.0,2,33,1715689450.9091928,8,3,5,1715689149.648396,1715689449.6484263,1,,33.0,1,33,1715689779.980241,7,1,6,1715689479.2273297,1715689779.2273643,19,,0.0,equality ,"friendly, and also equally treating group members",Very easy,Neutral,Very well,Just right,,,Strongly Disagree,Agree,Neutral,Neutral,Disagree,Neutral,1,1
20,dtjatgej,BLU_31,0,45,45,survey,Completion,2024-05-14 11:37:24.634289,1,,,165.0,30,"[40, 32, 33, 33, 34, 33]",91,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",20,,0.0,1,1,20,,0.0,1,91,239.84801650047302,1,1,2,,0.0,1,40,1715688098.3559778,8,1,1,1715687797.4909692,1715688097.4909997,3,,32.0,1,32,1715688441.1241925,8,2,2,1715688139.504492,1715688439.5045218,3,,33.0,1,33,1715688775.9548225,8,1,3,1715688475.294858,1715688775.2948818,2,,33.0,2,33,1715689131.7689571,8,2,4,1715688830.3112557,1715689130.3112857,1,,34.0,1,34,1715689450.8619187,7,1,5,1715689149.648396,1715689449.6484263,2,,33.0,1,33,1715689779.5945737,7,1,6,1715689479.2273297,1715689779.2273643,20,,0.0,"split it equally and make it 34,33,33 because it will be fair to everyone.","they are nice and friendly because the 34,33,33 strategy is fair to everyone.",Very easy,Neutral,Very well,Way too much,to see how well people can communicate with others.,This is an easy experiment as long as people agree to divide the 100 equally.,Neutral,Agree,Agree,Disagree,Neutral,Neutral,1,1
21,hlta2msa,BLU_08,0,45,45,survey,Completion,2024-05-14 11:37:24.639242,1,,,169.0,31,"[34, 34, 34, 34, 33, 34]",105,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",21,,0.0,1,1,21,,0.0,1,105,239.29530096054077,1,1,2,,0.0,3,34,1715688098.6425524,7,3,1,1715687797.4909692,1715688097.4909997,2,,34.0,1,34,1715688440.0920131,8,2,2,1715688139.504492,1715688439.5045218,2,,34.0,1,34,1715688776.1062064,7,1,3,1715688475.294858,1715688775.2948818,1,,34.0,2,34,1715689130.9706953,8,2,4,1715688830.3112557,1715689130.3112857,2,,33.0,1,33,1715689450.2297084,7,1,5,1715689149.648396,1715689449.6484263,3,,34.0,1,34,1715689779.5818975,8,1,6,1715689479.2273297,1715689779.2273643,21,,0.0,Divide it as equally as possible (but use all 100 points). It seems fair to give everyone money,We all agreed very quickly and divided it equally. It was almost like dividing money in a friend group,Very easy,Very well,Very well,Too much,do people try to gain the biggest advantage for themselves if they have the power to decide?,,Disagree,Agree,Strongly Agree,Neutral,Neutral,Neutral,1,1
22,48s50490,BLU_05,0,45,45,survey,Completion,2024-05-14 11:37:24.648088,1,,,167.0,31,"[20, 34, 32, 33, 34, 34]",101,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",22,,0.0,1,1,22,,0.0,1,101,238.4846224784851,1,1,3,,0.0,1,20,1715688098.2993083,8,1,1,1715687797.4909692,1715688097.4909997,1,,34.0,1,34,1715688439.7854583,8,2,2,1715688139.504492,1715688439.5045218,3,,32.0,1,32,1715688776.1962576,7,1,3,1715688475.294858,1715688775.2948818,1,,33.0,2,33,1715689130.5520077,7,2,4,1715688830.3112557,1715689130.3112857,3,,34.0,2,34,1715689450.5547981,8,3,5,1715689149.648396,1715689449.6484263,3,,34.0,1,34,1715689779.5261197,7,1,6,1715689479.2273297,1715689779.2273643,22,,0.0,"the strategy is to be even, since there's no superior or inferior players as we take shifts on the roles.","same as I did, to maximum the profit after distribution.",Easy,Very well,Very well,Way too much,how the bargain decisions are made based on the behaviour of the players,,Neutral,Agree,Strongly Agree,Agree,Agree,Agree,1,1
23,ds7gf3vg,BLU_17,0,45,45,survey,Completion,2024-05-14 11:37:24.653906,1,,,167.0,31,"[34, 34, 34, 33, 33, 33]",105,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",23,,0.0,1,1,23,,0.0,1,105,238.00882768630981,1,1,1,,0.0,3,34,1715688098.4558663,7,3,1,1715687797.4909692,1715688097.4909997,2,,34.0,2,34,1715688439.8132827,7,2,2,1715688139.504492,1715688439.5045218,1,,34.0,1,34,1715688775.9074957,7,1,3,1715688475.294858,1715688775.2948818,2,,33.0,2,33,1715689130.7194958,7,2,4,1715688830.3112557,1715689130.3112857,2,,33.0,2,33,1715689450.9506433,8,3,5,1715689149.648396,1715689449.6484263,1,,33.0,1,33,1715689779.4651341,8,1,6,1715689479.2273297,1715689779.2273643,23,,0.0,"I just try to get everybody the same points as possible, and the last 1 or 2 points goes to B who is less competitive in deciding the budget division.","I think other players are pretty peaceful, because the difference in payoff is not so obvious.",Easy,Well,Well,Just right,"to investigate when someone has no stance in deciding the payoff, would other players still treat that person equally",I think it's fun :),Disagree,Neutral,Strongly Agree,Agree,Agree,Agree,1,1
24,mz0ciadv,BLU_27,0,45,45,survey,Completion,2024-05-14 11:37:24.659344,1,,,167.0,31,"[40, 34, 33, 34, 33, 33]",93,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",24,,0.0,1,1,24,,0.0,1,93,238.5137176513672,1,1,1,,0.0,1,40,1715688098.5844667,8,1,1,1715687797.4909692,1715688097.4909997,1,,34.0,2,34,1715688439.886747,7,2,2,1715688139.504492,1715688439.5045218,2,,33.0,1,33,1715688775.8724816,8,1,3,1715688475.294858,1715688775.2948818,3,,34.0,2,34,1715689130.5642097,7,2,4,1715688830.3112557,1715689130.3112857,3,,33.0,1,33,1715689450.8498707,7,1,5,1715689149.648396,1715689449.6484263,2,,33.0,1,33,1715689779.9606097,8,1,6,1715689479.2273297,1715689779.2273643,24,,0.0,Equality and compromise,Their strategy to guess what role someone previously and adjust the points based on previous role.,Easy,Very well,Very well,Just right,How is behavior can impact to bargaining strategy?,Goodluck with your research. It was entertaining,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,1,1
25,yglobngj,BLU_26,0,45,45,survey,Completion,2024-05-14 11:37:24.665575,1,,,100.0,22,"[0, 0, 50, 0, 50, 0]",82,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",25,,0.0,1,1,25,,0.0,1,82,238.1563379764557,1,1,2,,0.0,0,0,1715688098.5721262,9,5,1,1715687797.4909692,1715688097.4909997,3,,0.0,4,0,1715688439.7125273,9,4,2,1715688139.504492,1715688439.5045218,2,,50.0,1,50,1715688775.7891936,10,5,3,1715688475.294858,1715688775.2948818,3,,0.0,5,0,1715689130.600593,10,5,4,1715688830.3112557,1715689130.3112857,1,,50.0,1,50,1715689450.2117922,10,4,5,1715689149.648396,1715689449.6484263,3,,0.0,3,0,1715689779.6331394,9,3,6,1715689479.2273297,1715689779.2273643,25,,0.0,Nothing works more than your role. Nobody is really listening to what B saying.,"Some are kind, most are very realistic I am afraid to say that. Their strategy is simply nothing for the poor third person.",Difficult,Well,Well,Just right,How people distribute their income with the problem of fairness?,very cruel reality though,Disagree,Agree,Agree,Agree,Agree,Agree,1,1
26,yv0td6xe,BLU_28,0,45,45,survey,Completion,2024-05-14 11:37:24.671635,1,,,200.0,34,"[33, 0, 50, 50, 50, 50]",85,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",26,,0.0,1,1,26,,0.0,1,85,238.58977389335632,1,1,2,,0.0,2,33,1715688099.0890925,10,7,1,1715687797.4909692,1715688097.4909997,3,,0.0,5,0,1715688439.8963404,10,5,2,1715688139.504492,1715688439.5045218,1,,50.0,1,50,1715688775.6549149,10,5,3,1715688475.294858,1715688775.2948818,2,,50.0,3,50,1715689130.9401476,10,5,4,1715688830.3112557,1715689130.3112857,1,,50.0,1,50,1715689450.5210745,9,3,5,1715689149.648396,1715689449.6484263,1,,50.0,1,50,1715689779.9481099,9,3,6,1715689479.2273297,1715689779.2273643,26,,0.0,just equal amounts for A1 and A2 with 50 each an B gets nothing....,It was mostly the same I always got 50 points when being A1 or A2,Very easy,Very well,Well,Just right,"how to get someone to be a bit ""social"" and give B some points. Maybe you're searcching for a good strategy for B, so B gets some points too.",,Strongly Disagree,Strongly Agree,Neutral,Neutral,Agree,Agree,1,1
27,g73l9vdl,BLU_06,0,45,45,survey,Completion,2024-05-14 11:37:24.676906,1,,,160.0,30,"[0, 60, 50, 50, 0, 0]",89,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",27,,0.0,1,1,27,,0.0,1,89,238.53544211387634,1,1,3,,0.0,5,0,1715688099.624741,9,5,1,1715687797.4909692,1715688097.4909997,2,,60.0,2,60,1715688439.9452755,10,5,2,1715688139.504492,1715688439.5045218,1,,50.0,4,50,1715688776.1169064,9,4,3,1715688475.294858,1715688775.2948818,1,,50.0,3,50,1715689130.6960888,10,5,4,1715688830.3112557,1715689130.3112857,3,,0.0,3,0,1715689450.0577245,9,3,5,1715689149.648396,1715689449.6484263,3,,0.0,2,0,1715689779.607737,10,2,6,1715689479.2273297,1715689779.2273643,27,,0.0,as b just beg. as a1 a2 i make it 60 40 in my favor and see if i can convince him to take either 40 or nothing. else i will go for 50 50,all were the same 50 50 strategy. no one even tried to leverage and get more than 50 so ig all we pretty same as to not try but were also non sympathetic as to give b anything,Easy,Very well,Very well,Too much,see if people are sympathetic towards non necessary participants,,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,1,1
28,egh0i91b,BLU_03,0,45,45,survey,Completion,2024-05-14 11:37:24.682155,1,,,185.0,33,"[34, 40, 50, 45, 0, 50]",119,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",28,,0.0,1,1,28,,0.0,1,119,237.65788674354553,1,1,1,,0.0,2,34,1715688098.5256577,10,7,1,1715687797.4909692,1715688097.4909997,1,,40.0,2,40,1715688440.0306058,10,5,2,1715688139.504492,1715688439.5045218,2,,50.0,4,50,1715688775.753444,9,4,3,1715688475.294858,1715688775.2948818,1,,45.0,3,45,1715689130.9295995,9,4,4,1715688830.3112557,1715689130.3112857,3,,0.0,1,0,1715689450.4506238,10,4,5,1715689149.648396,1715689449.6484263,2,,50.0,1,50,1715689779.5687573,9,3,6,1715689479.2273297,1715689779.2273643,28,,0.0,"Discuss with the others, find agreements","If a1or a2 just stick to 50 50 0, if B try to ask for more points.",Difficult,Very well,Well,Just right,No idea.,,No opinion,No opinion,Agree,No opinion,Agree,No opinion,1,1
29,jpp7s5r6,BLU_20,0,45,45,survey,Completion,2024-05-14 11:37:24.687546,1,,,195.0,34,"[0, 50, 0, 45, 50, 50]",109,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",29,,0.0,1,1,29,,0.0,1,109,239.48476815223694,1,1,1,,0.0,1,0,1715688098.7372417,9,5,1,1715687797.4909692,1715688097.4909997,2,,50.0,2,50,1715688440.0405834,9,4,2,1715688139.504492,1715688439.5045218,3,,0.0,3,0,1715688776.4428246,9,4,3,1715688475.294858,1715688775.2948818,2,,45.0,3,45,1715689130.6240592,9,4,4,1715688830.3112557,1715689130.3112857,2,,50.0,1,50,1715689450.3598762,10,4,5,1715689149.648396,1715689449.6484263,1,,50.0,1,50,1715689779.5050607,10,2,6,1715689479.2273297,1715689779.2273643,29,,0.0,1. make an agreement     2. get more players to be included,most of them want to get as much money as they can each round,Easy,Neutral,Very well,Just right,budget division decision,,Disagree,Neutral,Strongly Agree,Neutral,Agree,Neutral,1,1
30,2qhev8bl,BLU_19,0,45,45,survey,Completion,2024-05-14 11:37:24.692581,1,,,160.0,30,"[33, 50, 0, 10, 50, 50]",101,5r4374w0,,,,,0,240,treatment_dummy_player,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",30,,0.0,1,1,30,,0.0,1,101,239.00098824501038,1,1,3,,0.0,2,33,1715688099.32973,10,7,1,1715687797.4909692,1715688097.4909997,1,,50.0,2,50,1715688439.7999835,9,4,2,1715688139.504492,1715688439.5045218,3,,0.0,5,0,1715688776.3077433,10,5,3,1715688475.294858,1715688775.2948818,3,,10.0,3,10,1715689130.5258431,9,4,4,1715688830.3112557,1715689130.3112857,2,,50.0,1,50,1715689450.092697,9,3,5,1715689149.648396,1715689449.6484263,2,,50.0,1,50,1715689779.6453648,10,2,6,1715689479.2273297,1715689779.2273643,30,,0.0,"To present myself as the victim in that game and hope that the others seem to have ""empathy"" for my bad ""fate"". However this is not honest and social at all.",Probably going out with the highest achievable output.,Easy,Very well,Very well,Just right,"Is a random society social to each other, without knowing them personally?",/,Strongly Agree,Agree,Strongly Agree,No opinion,Strongly Agree,No opinion,1,1
