session_code,id_in_session,participant_code,channel,nickname,body,timestamp
ykdzfw2h,33,8v2hfg8c,3-live_bargaining-120,A,but... would you accept mine if I refuse to accept yours?,1715677793.4733663
ykdzfw2h,28,gb3p43e3,3-live_bargaining-118,B1,Its totally normal. maybe can try out the gym. it helps witrh stress,1715677793.9905374
ykdzfw2h,17,69gxbqoq,3-live_bargaining-113,B2,bad group member ,1715677797.956589
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-119,B1,Let^s not devolve into 10 point poverty,1715677798.3914216
ykdzfw2h,31,u53icqui,3-live_bargaining-119,B2,yeah I'd be fine with 36 32 32,1715677801.7140758
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-114,B1,I agree. Also I think ID5 is good,1715677803.7332218
ykdzfw2h,18,275e2ui1,3-live_bargaining-113,B1,:(,1715677806.3671145
ykdzfw2h,24,caq3vqi1,3-live_bargaining-115,B1,has anyone done an experiment here before?,1715677810.9523041
ykdzfw2h,13,6whe0107,3-live_bargaining-113,A,:-),1715677813.1170838
ykdzfw2h,27,smddi2bm,3-live_bargaining-118,A,"ya...:( this is also my strategy, I do quite a lot of sport",1715677816.9115915
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-119,A,same,1715677820.99421
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-119,B1,Cheers,1715677824.9103324
ykdzfw2h,14,10hb91v0,3-live_bargaining-114,A,5 is good ,1715677825.7836757
ykdzfw2h,19,bxgty49l,3-live_bargaining-115,A,yess i did but this one seems quite special,1715677828.7947044
ykdzfw2h,31,u53icqui,3-live_bargaining-119,B2,Good work guys,1715677831.6563272
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-114,B1,What do you think B2?,1715677838.6510472
ykdzfw2h,31,u53icqui,3-live_bargaining-119,B2,or gals*,1715677839.183781
ykdzfw2h,15,brcpj4zp,3-live_bargaining-114,B2,i stay with 1,1715677839.5126033
ykdzfw2h,19,bxgty49l,3-live_bargaining-115,A,i was never able to text with participants before,1715677842.177287
ykdzfw2h,17,69gxbqoq,3-live_bargaining-113,B2,i hope you get less in the next rounds,1715677842.9127038
ykdzfw2h,27,smddi2bm,3-live_bargaining-118,A,do you think the one that did the proposal get more points or it doesn't matter?,1715677846.3349164
ykdzfw2h,28,gb3p43e3,3-live_bargaining-118,B1,Thats great :),1715677846.948246
ykdzfw2h,24,caq3vqi1,3-live_bargaining-115,B1,yea seems entertaining,1715677848.0390027
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-114,B1,You get one less point,1715677853.762346
ykdzfw2h,18,275e2ui1,3-live_bargaining-113,B1,xD,1715677855.1322734
ykdzfw2h,14,10hb91v0,3-live_bargaining-114,A,So for 1 pnt you will get 0,1715677856.0049262
ykdzfw2h,24,caq3vqi1,3-live_bargaining-115,B1,even though now we are just waiting lol,1715677856.1895893
ykdzfw2h,27,smddi2bm,3-live_bargaining-118,A,"I mean, I'll not change my decision now, is just to know",1715677858.715691
ykdzfw2h,13,6whe0107,3-live_bargaining-113,A,I think this is going to be more and more intense in the next rounds..,1715677858.7870424
ykdzfw2h,26,icm5jw1w,3-live_bargaining-118,B2,i dont think it matters ,1715677863.0181422
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-114,B1,40sec left,1715677867.0809298
ykdzfw2h,30,aykj1i6i,3-live_bargaining-117,A,:-D,1715677868.8718543
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-119,B1,although do you know how the implied pazment get converted into points? like does 36 make a difference from 30 for example?,1715677870.5400963
ykdzfw2h,19,bxgty49l,3-live_bargaining-115,A,yupp but at least not waiting alone ,1715677871.2712665
ykdzfw2h,29,qmykdy6l,3-live_bargaining-117,B1,ahahahah,1715677873.3886516
ykdzfw2h,26,icm5jw1w,3-live_bargaining-118,B2,atleast i dint read it anywhere,1715677876.6410525
ykdzfw2h,25,dlal68fq,3-live_bargaining-117,B2,lol,1715677877.1892786
ykdzfw2h,28,gb3p43e3,3-live_bargaining-118,B1,It doesnt matter,1715677879.4994876
ykdzfw2h,31,u53icqui,3-live_bargaining-119,B2,it does,1715677880.3257196
ykdzfw2h,27,smddi2bm,3-live_bargaining-118,A,me neither,1715677883.4853983
ykdzfw2h,30,aykj1i6i,3-live_bargaining-117,A,jk,1715677885.9987016
ykdzfw2h,14,10hb91v0,3-live_bargaining-114,A,Lets pick 6 ,1715677887.6993139
ykdzfw2h,25,dlal68fq,3-live_bargaining-117,B2,It was a pleasure playing with you ,1715677887.7036245
ykdzfw2h,13,6whe0107,3-live_bargaining-113,A,but good luck to you guys :),1715677889.7693107
ykdzfw2h,27,smddi2bm,3-live_bargaining-118,A,"well guys, have a nice day",1715677890.7411065
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-119,A,but at the end its stil a few pennies,1715677890.9182622
ykdzfw2h,14,10hb91v0,3-live_bargaining-114,A,if he doesnt accept,1715677892.3386784
ykdzfw2h,31,u53icqui,3-live_bargaining-119,B2,it gets converted to 0.6 * number of points rounded up,1715677892.4291599
ykdzfw2h,26,icm5jw1w,3-live_bargaining-118,B2,u too ,1715677894.6485057
ykdzfw2h,18,275e2ui1,3-live_bargaining-113,B1,glhf,1715677894.762322
ykdzfw2h,30,aykj1i6i,3-live_bargaining-117,A,yes you as well,1715677894.8942983
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-114,B1,hmm,1715677895.5831296
ykdzfw2h,28,gb3p43e3,3-live_bargaining-118,B1,you too,1715677896.0263994
ykdzfw2h,29,qmykdy6l,3-live_bargaining-117,B1,bye guys,1715677896.219208
ykdzfw2h,30,aykj1i6i,3-live_bargaining-117,A,good luck,1715677897.3661528
ykdzfw2h,26,icm5jw1w,3-live_bargaining-118,B2,nice meeting u,1715677897.840087
ykdzfw2h,32,2175hu1w,3-live_bargaining-120,B2,"Understandable, maybe we start with the first one, and then let your distribution goes on next round?",1715677898.16476
ykdzfw2h,25,dlal68fq,3-live_bargaining-117,B2,bb,1715677899.1559622
ykdzfw2h,17,69gxbqoq,3-live_bargaining-113,B2,...,1715677899.4442086
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-114,B1,ok,1715677899.6391382
ykdzfw2h,24,caq3vqi1,3-live_bargaining-115,B1,wholesome,1715677900.4591763
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,Hii,1715678036.8304968
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,hey guys,1715678037.1033635
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-131,B1,"hi, i have an idea",1715678037.9580715
ykdzfw2h,14,10hb91v0,3-live_bargaining-126,B1,hey,1715678038.4423854
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,hey,1715678040.2945006
ykdzfw2h,15,brcpj4zp,3-live_bargaining-125,B2,hi,1715678040.9718626
ykdzfw2h,24,caq3vqi1,3-live_bargaining-128,A,hello squad,1715678041.2599294
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-132,B2,hey hey,1715678041.6179845
ykdzfw2h,18,275e2ui1,3-live_bargaining-126,A,hi,1715678043.785813
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,lets do it fair,1715678044.3593967
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,34 33 33,1715678045.661599
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,Hi I propose we do equal for everyone☻,1715678045.7485306
ykdzfw2h,13,6whe0107,3-live_bargaining-126,B2,hi,1715678047.6318324
ykdzfw2h,30,aykj1i6i,3-live_bargaining-130,B2,I want 40,1715678052.1838787
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,im down for equal,1715678058.5842743
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,hi peeps,1715678061.3955948
ykdzfw2h,32,2175hu1w,3-live_bargaining-132,B1,Hiya!,1715678061.7930038
ykdzfw2h,7,p8983tf0,3-live_bargaining-124,A,i wanna try 40-30-30. will you go for it?,1715678062.621802
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-131,B1,"if we could split the money in a smart way, we could profit from the rounding",1715678064.420726
ykdzfw2h,13,6whe0107,3-live_bargaining-126,B2,any other proposal,1715678064.425257
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,just wanted to propose that lol,1715678065.1489434
ykdzfw2h,30,aykj1i6i,3-live_bargaining-130,B2,I prefer that I have 40,1715678066.1351972
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,Can we not do equal?,1715678066.362865
ykdzfw2h,23,qirmcohg,3-live_bargaining-127,A,thank you for the extra point,1715678069.1548243
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,why 40?,1715678071.5094156
ykdzfw2h,22,93vk2elh,3-live_bargaining-127,B2,<3,1715678074.8147311
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,I'll give you the extra point b2,1715678077.0661883
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,ID1 is fair,1715678079.8200295
ykdzfw2h,2,zu5rxx67,3-live_bargaining-122,A,I like 5,1715678080.1244564
ykdzfw2h,20,tzz523nu,3-live_bargaining-128,B1,hey!,1715678080.326091
ykdzfw2h,18,275e2ui1,3-live_bargaining-126,A,ID 3 is the best i can do,1715678081.479549
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-132,B2,A most amicable outcome,1715678081.9840133
ykdzfw2h,21,n6p6kpol,3-live_bargaining-127,B1,cheers,1715678082.9038832
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,just makes the most sense fairness wise,1715678083.6519163
ykdzfw2h,8,6ul57k0b,3-live_bargaining-124,B1,no,1715678084.7362084
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,yes,1715678084.8529558
ykdzfw2h,30,aykj1i6i,3-live_bargaining-130,B2,because I want a higher payoff :),1715678085.5820374
ykdzfw2h,7,p8983tf0,3-live_bargaining-124,A,or otherwise we all get  0,1715678085.7964883
ykdzfw2h,3,77a6ed9a,3-live_bargaining-121,A,"i think since A is determinant is ok to give 1+ more, and it doesn't make a difference for B1 and B2, what do u think?",1715678085.813501
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-132,B2,praise be,1715678086.1198308
ykdzfw2h,32,2175hu1w,3-live_bargaining-132,B1,Perfect deal!,1715678086.1997476
ykdzfw2h,29,qmykdy6l,3-live_bargaining-129,A,"Fine guys it's okay for me 1, please don't be rude if you will be player A in the next rounds :)",1715678086.401655
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-131,B1,"btw, im not joining below 33",1715678088.1889763
ykdzfw2h,34,bv1rchfe,3-live_bargaining-131,A,im listening,1715678091.2556975
ykdzfw2h,24,caq3vqi1,3-live_bargaining-128,A,how are we doing ,1715678093.6649692
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-131,B1,just aint gonna happen,1715678093.9713166
ykdzfw2h,33,8v2hfg8c,3-live_bargaining-131,B2,"the best win-win scenario is proposal 1, I think",1715678094.5073867
ykdzfw2h,22,93vk2elh,3-live_bargaining-127,B2,cheers my fair mates. it's been a pleasure.,1715678095.3984146
ykdzfw2h,28,gb3p43e3,3-live_bargaining-129,B2,Lets just split evenly. Its the easiest way to make sure getting a optimal outcome,1715678095.7872162
ykdzfw2h,14,10hb91v0,3-live_bargaining-126,B1,I won t accept it sorry,1715678097.5265179
ykdzfw2h,1,rggxlrld,3-live_bargaining-122,B1,it's the fairest,1715678101.1409495
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,"yes, also, dont forget we'll be rounded up at the end",1715678101.7151866
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,How did you do last round?,1715678102.6503284
ykdzfw2h,24,caq3vqi1,3-live_bargaining-128,A,did anyone count their sliders?,1715678103.5687037
ykdzfw2h,29,qmykdy6l,3-live_bargaining-129,A,I totally agree,1715678104.66456
ykdzfw2h,5,ry0nc01c,3-live_bargaining-121,B1,"yeah, we can accept already",1715678104.7439883
ykdzfw2h,4,a8gna0pr,3-live_bargaining-121,B2,sure,1715678107.228928
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,"I had one before, who did 80 10 10",1715678111.4320912
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,yeah ill be fine with giving the extra point but more than that no,1715678112.6274657
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,Bruh,1715678116.609188
ykdzfw2h,27,smddi2bm,3-live_bargaining-129,B1,I agree too,1715678117.9829178
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-132,B2,I applaud your resistance of the urge to greed Mr. A :),1715678119.2941937
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,"Yeah everyone would, but if we do equal we get the highest expected value everytime",1715678120.2484157
ykdzfw2h,12,7ikal8ir,3-live_bargaining-124,B2,2 is fair,1715678120.3838794
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,So Im nice,1715678122.2567573
ykdzfw2h,7,p8983tf0,3-live_bargaining-124,A,huh ok lets go for id1,1715678122.8354635
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,good good hbu,1715678124.3919683
ykdzfw2h,5,ry0nc01c,3-live_bargaining-121,B1,"No, it is id 1",1715678129.141107
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,noo i didnt did you?,1715678132.9753118
ykdzfw2h,33,8v2hfg8c,3-live_bargaining-131,B2,awesome guys,1715678133.305641
ykdzfw2h,18,275e2ui1,3-live_bargaining-126,A,how about 48 26 26,1715678133.4936476
ykdzfw2h,11,wmkt6s6s,3-live_bargaining-123,A,If I rejected evryone get zero,1715678136.9366217
ykdzfw2h,30,aykj1i6i,3-live_bargaining-130,B2,I want to have above expected value,1715678138.0991426
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,I think all members are equally important haha,1715678138.4255319
ykdzfw2h,24,caq3vqi1,3-live_bargaining-128,A,"kinda shitty, just only got 5 points .....",1715678139.7262595
ykdzfw2h,7,p8983tf0,3-live_bargaining-124,A,accept the one with 34-33-33,1715678141.530985
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-132,B2,although does anyone know how much of a point difference 33 and 32 has?,1715678142.2929287
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,good group member,1715678144.4216883
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,b2 the alternative is to get 0,1715678146.4304543
ykdzfw2h,8,6ul57k0b,3-live_bargaining-124,B1,no 40 30 30 is good,1715678146.6369975
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-131,B1,"if i understood correctly, the points always get divised by 4",1715678147.9688284
ykdzfw2h,24,caq3vqi1,3-live_bargaining-128,A,but otherwise its sunny outside,1715678149.6218379
ykdzfw2h,9,3o2kadzu,3-live_bargaining-123,B1,really?,1715678150.6691778
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,oh whyy,1715678153.4059753
ykdzfw2h,3,77a6ed9a,3-live_bargaining-121,A,i misread thankyou!,1715678154.3060782
ykdzfw2h,11,wmkt6s6s,3-live_bargaining-123,A,So better we agree on what all get benefit,1715678154.551316
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,"not much, but try to stay over 32",1715678158.3443835
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,you are going to end with expected value of 0 if you ont split evenly,1715678159.6412716
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,I don't think it's worth forming a group of only 2 also. You get way less points,1715678159.6475384
ykdzfw2h,14,10hb91v0,3-live_bargaining-126,B1,I can agree on ID4,1715678163.2430155
ykdzfw2h,9,3o2kadzu,3-live_bargaining-123,B1,yeah exactly,1715678164.036195
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,So either equal (+ the point) or nothing,1715678164.3099654
ykdzfw2h,27,smddi2bm,3-live_bargaining-129,B1,"nice, I don't know you, but so far for me the round were really easy",1715678165.2371514
ykdzfw2h,13,6whe0107,3-live_bargaining-126,B2,what about 4,1715678165.5218685
ykdzfw2h,35,5ubvbqrt,3-live_bargaining-131,B1,at least it was the case last time,1715678166.4156637
ykdzfw2h,1,rggxlrld,3-live_bargaining-122,B1,B2 ?,1715678166.425454
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,true,1715678167.4755347
ykdzfw2h,6,iw6538t5,3-live_bargaining-122,B2,"Yes, I think it's the fairest too, I like. But ane idea of the result if we reduce the total amount of players per each group? so the budget's lower but we'll receive more points maybe.",1715678167.5813038
ykdzfw2h,7,p8983tf0,3-live_bargaining-124,A,u sure?,1715678169.8488457
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,same,1715678169.9046807
ykdzfw2h,32,2175hu1w,3-live_bargaining-132,B1,"Mr. A, You are wise XD Thanks",1715678170.3711762
ykdzfw2h,11,wmkt6s6s,3-live_bargaining-123,A,"Yes, A need to be in a group to have the budget",1715678171.823227
ykdzfw2h,18,275e2ui1,3-live_bargaining-126,A,okay,1715678172.0101514
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,32 will just barely round you down at the end,1715678172.663598
ykdzfw2h,28,gb3p43e3,3-live_bargaining-129,B2,Ive been doing this for two rounds. Its really easy and everyone is happy,1715678172.8479705
ykdzfw2h,27,smddi2bm,3-live_bargaining-129,B1,"no complain, everyone always agreed",1715678174.700685
ykdzfw2h,20,tzz523nu,3-live_bargaining-128,B1,for me it is 8.3,1715678175.6257129
ykdzfw2h,8,6ul57k0b,3-live_bargaining-124,B1,yeah,1715678176.2997723
ykdzfw2h,36,iwrxhwk3,3-live_bargaining-132,B2,:0 thanks,1715678181.0991461
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,B2 is shy,1715678185.050307
ykdzfw2h,27,smddi2bm,3-live_bargaining-129,B1,"ahahah exactly, me too ",1715678186.325193
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,hahaha,1715678186.4580436
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,for me 8.25,1715678186.4623427
ykdzfw2h,29,qmykdy6l,3-live_bargaining-129,A,The previous one I found a Player A that wasn't really fair ahah,1715678187.324224
ykdzfw2h,9,3o2kadzu,3-live_bargaining-123,B1,"so better take 33, or have a zero too :)",1715678188.4510717
ykdzfw2h,7,p8983tf0,3-live_bargaining-124,A,ok fine. thanks,1715678188.68969
ykdzfw2h,13,6whe0107,3-live_bargaining-126,B2,:-),1715678190.9046328
ykdzfw2h,7,p8983tf0,3-live_bargaining-124,A,but that was more an experiment on mz side,1715678195.4476755
ykdzfw2h,20,tzz523nu,3-live_bargaining-128,B1,sorry it is 8.25,1715678196.2898905
ykdzfw2h,1,rggxlrld,3-live_bargaining-122,B1,no idea how the points work,1715678196.6479797
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,"yeah, I don't like the pointless fighting @B1 xD",1715678197.5426915
ykdzfw2h,18,275e2ui1,3-live_bargaining-126,A,._.,1715678198.3446243
ykdzfw2h,6,iw6538t5,3-live_bargaining-122,B2,idk what impact the group size has on the result,1715678199.5949998
ykdzfw2h,24,caq3vqi1,3-live_bargaining-128,A,that is nice,1715678199.6754482
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,yupp,1715678199.8589513
ykdzfw2h,27,smddi2bm,3-live_bargaining-129,B1,oh no... how many points he got?,1715678201.301522
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,haha yep,1715678201.404045
ykdzfw2h,6,iw6538t5,3-live_bargaining-122,B2,but we could try,1715678203.8828964
ykdzfw2h,11,wmkt6s6s,3-live_bargaining-123,A,So it make sense to have 3 people than I create with 2,1715678204.3086526
ykdzfw2h,14,10hb91v0,3-live_bargaining-126,B1,:)),1715678206.1447084
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,b2 accept the equal before we all get 0,1715678207.0664113
ykdzfw2h,10,maxxa0b9,3-live_bargaining-123,B2,so which proposal do you prefer a,1715678207.7346234
ykdzfw2h,15,brcpj4zp,3-live_bargaining-125,B2,hi :),1715678208.7448218
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,its the equal distribution points,1715678208.8984299
ykdzfw2h,16,wr4oyk0w,3-live_bargaining-125,A,it's anonymous lol,1715678210.0190907
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,we all would receive basically nothing if we dont agree soo,1715678211.2937846
ykdzfw2h,28,gb3p43e3,3-live_bargaining-129,B2,Then you should threaten that he would get 0,1715678212.6308362
ykdzfw2h,30,aykj1i6i,3-live_bargaining-130,B2,No,1715678212.6635203
ykdzfw2h,6,iw6538t5,3-live_bargaining-122,B2,but 5 is also fine for me,1715678213.018138
ykdzfw2h,29,qmykdy6l,3-live_bargaining-129,A,at the beginning he wanted 70,1715678214.5876048
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,I won't change my decision,1715678215.9945173
ykdzfw2h,30,aykj1i6i,3-live_bargaining-130,B2,Same,1715678219.439826
ykdzfw2h,28,gb3p43e3,3-live_bargaining-129,B2,you have the power,1715678219.477476
ykdzfw2h,2,zu5rxx67,3-live_bargaining-122,A,Idk they don't make the exact conversion available,1715678221.2282526
ykdzfw2h,29,qmykdy6l,3-live_bargaining-129,A,then he accepted 50,1715678221.9145603
ykdzfw2h,8,6ul57k0b,3-live_bargaining-124,B1,what do you mean ?,1715678225.147064
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,same,1715678225.823717
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,I'm okay with losing 6 chfs,1715678226.5306387
ykdzfw2h,31,u53icqui,3-live_bargaining-132,A,"also, up to 36 nothing changes i think",1715678229.5006902
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,i guess we all get 0 then,1715678230.0691204
ykdzfw2h,28,gb3p43e3,3-live_bargaining-129,B2,shouldnt let him/her win,1715678231.0052586
ykdzfw2h,29,qmykdy6l,3-live_bargaining-129,A,yeah right,1715678231.6659155
ykdzfw2h,11,wmkt6s6s,3-live_bargaining-123,A,SO you can also get 20 not zero,1715678232.4751387
ykdzfw2h,20,tzz523nu,3-live_bargaining-128,B1,so i perfer keep the choice haha,1715678233.3751273
ykdzfw2h,26,icm5jw1w,3-live_bargaining-130,B1,i dont mind ,1715678235.685597
ykdzfw2h,5,ry0nc01c,3-live_bargaining-121,B1,do you know how many rounds are there?,1715678236.8942838
ykdzfw2h,25,dlal68fq,3-live_bargaining-130,A,sad ,1715678237.136573
ykdzfw2h,19,bxgty49l,3-live_bargaining-128,B2,me too haha,1715678238.56048
ykdzfw2h,17,69gxbqoq,3-live_bargaining-125,B1,What are you studying guys,1715678239.3891296
